f_Hz,mag_Zt_dBohm,phase_Zt_deg,case_label,vendor_model,Rf_ohm,Cpd_F,Cf_F,A0,ft_Hz
30.1995172040204,79.9999962798608,179.999413983204,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
30.5492111321553,79.9999962798853,179.999407197449,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
30.9029543251361,79.9999962799105,179.999400333119,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
31.2607936712398,79.9999962799362,179.999393389304,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
31.622776601684,79.9999962799625,179.999386365083,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
31.9889510969142,79.9999962799895,179.999379259526,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
32.359365692963,79.9999962800171,179.99937207169,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
32.734069487884,79.9999962800453,179.999364800623,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
33.1131121482593,79.9999962800741,179.99935744536,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
33.496543915783,79.9999962801037,179.999350004928,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
33.8844156139205,79.9999962801339,179.99934247834,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
34.2767786546453,79.9999962801648,179.999334864598,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
34.6736850452534,79.9999962801965,179.999327162693,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
35.0751873952571,79.9999962802289,179.999319371604,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
35.4813389233578,79.999996280262,179.999311490299,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
35.8921934645008,79.9999962802959,179.999303517732,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
36.3078054770104,79.9999962803306,179.999295452848,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
36.7282300498087,79.9999962803662,179.999287294576,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
37.1535229097175,79.9999962804025,179.999279041836,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
37.5837404288447,79.9999962804397,179.999270693534,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
38.0189396320564,79.9999962804777,179.999262248563,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
38.4591782045357,79.9999962805167,179.999253705805,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
38.9045144994284,79.9999962805565,179.999245064125,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
39.3550075455781,79.9999962805973,179.99923632238,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
39.81071705535,79.9999962806391,179.999227479409,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
40.2717034325462,79.9999962806818,179.999218534043,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
40.7380277804116,79.9999962807254,179.999209485093,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
41.2097519097334,79.9999962807701,179.999200331362,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
41.6869383470339,79.9999962808159,179.999191071636,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
