f_Hz,matlab_mag_dBohm,spice_mag_dBohm,mag_error_dB,matlab_phase_deg,spice_phase_deg,phase_error_deg
14.9623565609444,79.9999131418759,79.9999962790648,8.3137188909177e-05,-0.0007206593319139,-0.000290342133039096,0.000430317198874804
15.1356124843621,79.9999131418838,79.9999962790709,8.31371871328201e-05,-0.000729004173685958,-0.000293704137016582,0.000435300036669376
15.3108746168203,79.9999131418918,79.9999962790771,8.31371852711982e-05,-0.000737445644175956,-0.000297105071008813,0.000440340573167142
15.4881661891249,79.9999131419001,79.9999962790834,8.31371833385219e-05,-0.000745984862281917,-0.000300545384975222,0.000445439477306695
15.6675107010815,79.9999131419085,79.9999962790898,8.31371812921589e-05,-0.000754622959879784,-0.000304025536992016,0.000450597422887768
15.8489319246112,79.9999131419171,79.9999962790964,8.31371792600066e-05,-0.000763361081919746,-0.000307545986000513,0.000455815095919233
16.0324539069005,79.999913141926,79.9999962791032,8.31371772278544e-05,-0.000772200386656004,-0.00031110720096714,0.000461093185688865
16.2181009735893,79.999913141935,79.9999962791101,8.31371750962262e-05,-0.000781142045713995,-0.000314709652995656,0.000466432392718339
16.4058977319954,79.9999131419443,79.9999962791172,8.31371729361763e-05,-0.000790187244301683,-0.000318353819016597,0.000471833425285087
16.5958690743757,79.9999131419537,79.9999962791245,8.31371707761264e-05,-0.000799337181356968,-0.000322040182016274,0.000477296999340693
16.7880401812257,79.9999131419634,79.9999962791319,8.31371685023896e-05,-0.000808593069689869,-0.000325769232003665,0.000482823837686204
16.9824365246175,79.9999131419733,79.9999962791395,8.31371661718094e-05,-0.000817956136158361,-0.000329541462015633,0.000488414674142728
17.1790838715759,79.9999131419835,79.9999962791473,8.31371638412293e-05,-0.000827427621822299,-0.000333357371984486,0.000494070249837814
17.3780082874938,79.9999131419938,79.9999962791552,8.31371613685405e-05,-0.000837008782130247,-0.000337217469017862,0.000499791313112386
