f_Hz,matlab_mag_dBohm,spice_mag_dBohm,mag_error_dB,matlab_phase_deg,spice_phase_deg,phase_error_deg
20.8929613085405,79.9999131386639,79.9999962757782,8.31371143021897e-05,-0.00240116177291341,-0.00180028045199893,0.000600881320914484
21.1348903983666,79.999913138597,79.9999962757076,8.31371106500001e-05,-0.00242896591583332,-0.00182112671701988,0.000607839198813444
21.3796208950224,79.9999131385284,79.9999962756355,8.31371070546538e-05,-0.00245709201555362,-0.00184221437100171,0.000614877644551904
21.6271852372703,79.9999131384584,79.9999962755616,8.31371032461448e-05,-0.0024855438001527,-0.0018635462079981,0.000621997592154596
21.8776162394956,79.9999131383866,79.9999962754861,8.31370994802683e-05,-0.00251432504090061,-0.00188512505600561,0.000629199984894995
22.1309470960565,79.9999131383132,79.9999962754087,8.31370954870181e-05,-0.00254343955269697,-0.00190695377500445,0.000636485777692521
22.3872113856835,79.9999131382381,79.9999962753296,8.31370914937679e-05,-0.00257289119466743,-0.00192903525899405,0.000643855935673383
22.6464430759307,79.9999131381612,79.9999962752486,8.313708737262e-05,-0.00260268387056046,-0.00195137243502615,0.000651311435534309
22.9086765276778,79.9999131380826,79.9999962751658,8.31370832230505e-05,-0.00263282152939209,-0.00197396826300128,0.000658853266390809
23.1739464996849,79.9999131380021,79.999996275081,8.31370789029506e-05,-0.00266330816586466,-0.00199682573800961,0.000666482427855053
23.4422881531993,79.9999131379197,79.9999962749942,8.3137074469164e-05,-0.00269414782094571,-0.00201994789000021,0.000674199930945507
23.7137370566167,79.9999131378355,79.9999962749054,8.31370699359013e-05,-0.00272534458240104,-0.00204333778400999,0.00068200679839105
23.988329190195,79.9999131377492,79.9999962748146,8.31370653884278e-05,-0.00275690258533686,-0.00206699852100346,0.000689904064333403
24.2661009508243,79.999913137661,79.9999962747216,8.31370606277915e-05,-0.00278882601271995,-0.00209093323499741,0.000697892777722536
24.5470891568504,79.9999131375707,79.9999962746265,8.31370558387334e-05,-0.00282111909596582,-0.00211514510099964,0.000705973994966181
24.8313310529558,79.9999131374783,79.9999962745291,8.31370508365126e-05,-0.0028537861154972,-0.00213963732699392,0.000714148788503272
25.1188643150959,79.9999131373837,79.9999962744295,8.31370458200809e-05,-0.00288683140128249,-0.00216441315999582,0.000722418241286668
25.4097270554932,79.9999131372869,79.9999962743276,8.31370406615406e-05,-0.00292025933344827,-0.00218947588299933,0.000730783450448941
25.7039578276888,79.9999131371879,79.9999962742232,8.31370352756267e-05,-0.00295407434282084,-0.00221482881902251,0.000739245523798327
26.0015956316529,79.9999131370866,79.9999962741165,8.31370299039236e-05,-0.00298828091155641,-0.00224047532800335,0.000747805583553051
26.302679918954,79.9999131369829,79.9999962740073,8.31370244043228e-05,-0.00302288357368177,-0.00226641880901336,0.000756464764668412
26.6072505979882,79.9999131368768,79.9999962738955,8.31370186915592e-05,-0.00305788691575582,-0.0022926627019878,0.00076522421376802
26.9153480392693,79.9999131367682,79.9999962737811,8.31370128508979e-05,-0.00309329557742682,-0.00231921048502862,0.000774085092398198
27.2270130807793,79.9999131366571,79.9999962736641,8.31370069533932e-05,-0.00312911425206378,-0.00234606567697428,0.000783048575089498
27.5422870333818,79.9999131365435,79.9999962735443,8.31370008427257e-05,-0.00316534768741783,-0.00237323183699271,0.000792115850425122
27.8612116862979,79.9999131364271,79.9999962734217,8.31369945899496e-05,-0.00320200068617027,-0.00240071256598069,0.000801288120189583
28.1838293126447,79.9999131363081,79.9999962732963,8.31369882376976e-05,-0.00323907810665431,-0.00242851150798876,0.000810566598665548
