K,M,region_code,region_label,gain_abs_pct,cutoff_abs_pct,phase_abs_deg
10,43.9773715054059,1,Safe,0.0115175646896404,2.01894130336757,0.700460512017202
10,46.635097817267,1,Safe,0.011516363006514,1.90540151444093,0.660768649289793
10,49.453441030661,1,Safe,0.0115152313391853,1.79799525219474,0.623295790140816
10,50,1,Safe,0.011515026804112,1.77853273793466,0.616513306235241
10,52.4421078595347,1,Safe,0.0115141655277462,1.69640882756948,0.58792020390014
10,55.6113916329092,1,Safe,0.0115131616682973,1.60034268725645,0.554526579196008
10,58.9722077463467,1,Safe,0.0115122160960013,1.50992477203514,0.523005714571497
10,62.5361312558894,1,Safe,0.0115113253697885,1.42445119112524,0.49325422063221
10,66.3154367439481,1,Safe,0.0115104862579329,1.34365896799707,0.465174233718663
10,70.3231405944451,1,Safe,0.011509695724552,1.2673017094378,0.438673141029653
10,74.57304582281,1,Safe,0.0115089509172961,1.19514490285215,0.413663317065712
10,79.0797896152294,1,Safe,0.0115082491556429,1.12704869596095,0.390061871214243
10,83.8588937408818,1,Safe,0.011507587920061,1.06293101839405,0.367790406258742
10,88.926818010783,1,Safe,0.0115069648420274,1.00236115216323,0.346774787562936
