frequency_Hz,clean_mag_dB,noisy_mag_dB,clean_phase_deg,noisy_phase_deg,actual_mag_noise_dB,actual_phase_noise_deg
15.9980858380409,19.9990324536069,20.0961381437065,-0.0962356351885535,-0.242252634638375,0.0971056900996352,-0.146016999449822
16.0719543266943,19.9990323411368,19.9664927617328,-0.0966799863254187,-0.25939262979312,-0.0325395794040233,-0.162712643467701
16.1461638907533,19.9990322276258,19.9369311805738,-0.0971263891678575,-0.0351736534040322,-0.0621010470519785,0.0619527357638253
16.2207161050765,19.999032113064,20.0051823938145,-0.0975748531891167,-0.13374871471129,0.00615028075047164,-0.0361738615221728
16.2956125517944,19.9990319974419,19.9944790834588,-0.0980253879061821,-0.625898329366853,-0.00455291398309399,-0.52787294146067
16.3708548203426,19.9990318807496,20.0536328054665,-0.0984780028799801,0.518036066884128,0.0546009247168371,0.616514069764108
16.4464445074955,19.9990317629772,19.997901508287,-0.0989327077155808,0.33338739235173,-0.0011302546902705,0.432320100067311
16.5223832174005,19.9990316441148,19.9995581950259,-0.0993895120624018,-0.0741710400626199,0.000526550911093437,0.0252184719997819
16.5986725616118,19.9990315241521,19.9742392189571,-0.0998484256144131,0.173255977524467,-0.0247923051950245,0.27310440313888
16.6753141591249,19.999031403079,20.0468097195897,-0.100309458110342,-0.544255264573729,0.0477783165106835,-0.443945806463386
16.7523096364104,19.9990312808853,20.1286656233956,-0.100772619333882,0.427407761657814,0.129634342510208,0.528180380991696
16.8296606274491,19.9990311575606,19.9310223453093,-0.101237919113896,0.181620950344272,-0.0680088122512998,0.282858869458168
16.9073687737664,19.9990310330944,20.0579040645601,-0.101705367324629,-0.415008880215093,0.0588730314656765,-0.313303512890464
16.9854357244671,19.9990309074762,19.9503430571774,-0.102174973885917,-0.32815875369096,-0.0486878502987551,-0.225983779805042
17.0638631362704,19.9990307806952,19.9878610206985,-0.102646748763396,0.24398460814958,-0.0111697599966938,0.346631356912975
17.1426526735454,19.9990306527408,20.0375048788012,-0.103120701968713,-0.651066054283893,0.0384742260604618,-0.54794535231518
17.2218060083458,19.999030523602,19.9967201299424,-0.10359684355974,-0.592325374732895,-0.00231039365957386,-0.488728531173155
17.301324820446,19.9990303932679,20.0054252572284,-0.104075183640787,-0.0721511358899516,0.00639486396055844,0.0319240477508354
