K,Rin_ohm,Rf_ohm,Cf_F,A0,fc_target_Hz,M,ft_Hz,fp_Hz,M_check,K_eff,fc_eff_Hz,gain_error_pct,cutoff_error_pct,phase_deviation_fc_deg
10,10000,100000,1.59154943091895e-10,100000,10000,62.5361312558894,6878974.43814783,68.7897443849178,62.5361312558894,9.99884886746302,9857.55488088748,-0.0115113253697885,-1.42445119112524,0.49325422063221
10,10000,100000,1.59154943091895e-10,100000,10000,66.3154367439481,7294698.04183429,72.9469804219903,66.3154367439481,9.99884895137421,9865.63410320029,-0.0115104862579329,-1.34365896799707,0.465174233718663
10,10000,100000,1.59154943091895e-10,100000,10000,70.3231405944451,7735545.46538896,77.3554546577574,70.3231405944451,9.99884903042754,9873.26982905622,-0.011509695724552,-1.2673017094378,0.438673141029653
10,10000,100000,1.59154943091895e-10,100000,10000,74.57304582281,8203035.0405091,82.0303504091925,74.57304582281,9.99884910490827,9880.48550971478,-0.0115089509172961,-1.19514490285215,0.413663317065712
10,10000,100000,1.59154943091895e-10,100000,10000,79.0797896152294,8698776.85767523,86.9877685811017,79.0797896152294,9.99884917508444,9887.29513040391,-0.0115082491556429,-1.12704869596095,0.390061871214243
10,10000,100000,1.59154943091895e-10,100000,10000,83.8588937408818,9224478.311497,92.2447831195822,83.8588937408818,9.99884924120799,9893.7068981606,-0.011507587920061,-1.06293101839405,0.367790406258742
10,10000,100000,1.59154943091895e-10,100000,10000,88.926818010783,9781949.98118613,97.8194998167523,88.926818010783,9.9988493035158,9899.76388478368,-0.0115069648420274,-1.00236115216323,0.346774787562936
10,10000,100000,1.59154943091895e-10,100000,10000,94.3010169673599,10373111.8664096,103.731118669282,94.3010169673599,9.99884936223056,9905.48515848542,-0.0115063776943991,-0.945148415145813,0.326944922654782
10,10000,100000,1.59154943091895e-10,100000,10000,100,11000000,110.0000000055,100,9.99884941756171,9910.88882411694,-0.0115058243829047,-0.891111758830593,0.308234550915714
20,10000,200000,7.95774715459477e-11,100000,10000,0.3,63000,0.6300000000315,0.3,19.9939633131341,2328.27690555382,-0.0301834343294516,-76.7172309444618,34.0106369543142
20,10000,200000,7.95774715459477e-11,100000,10000,0.318130185280863,66807.3389089812,0.668073389123215,0.318130185280863,19.9941217824393,2435.63938707638,-0.0293910878034964,-75.6436061292362,33.3998066866139
20,10000,200000,7.95774715459477e-11,100000,10000,0.337356049289453,70844.7703507852,0.708447703543274,0.337356049289453,19.9942646428198,2546.33826721647,-0.0286767859009096,-74.5366173278353,32.7729423598264
20,10000,200000,7.95774715459477e-11,100000,10000,0.357743808220246,75126.1997262516,0.751261997300079,0.357743808220246,19.9943935118186,2660.34293067585,-0.0280324409067845,-73.3965706932415,32.1306808680018
20,10000,200000,7.95774715459477e-11,100000,10000,0.37936367997396,79666.3727945317,0.79666372798515,0.37936367997396,19.9945098342579,2777.57342856999,-0.0274508287105668,-72.2242657143,31.473760435554
20,10000,200000,7.95774715459477e-11,100000,10000,0.402290125996486,84480.9264592621,0.844809264634862,0.402290125996486,19.9946149009852,2897.97041789685,-0.0269254950737619,-71.0202958210315,30.8030202709877
20,10000,200000,7.95774715459477e-11,100000,10000,0.426602107733079,89586.4426239467,0.89586442628426,0.426602107733079,19.9947098655693,3021.43734467281,-0.0264506721536684,-69.7856265532719,30.1193988573203
20,10000,200000,7.95774715459477e-11,100000,10000,0.452383358581104,95000.5053020318,0.950005053067818,0.452383358581104,19.9947957591685,3147.86523454739,-0.0260212041574626,-68.5213476545261,29.4239308025852
20,10000,200000,7.95774715459477e-11,100000,10000,0.479722672277952,100741.76117837,1.00741761183407,0.479722672277952,19.9948735037751,3277.13393015524,-0.0256324811246955,-67.2286606984476,28.7177422055394
20,10000,200000,7.95774715459477e-11,100000,10000,0.5,105000,1.0500000000525,0.5,19.9949239038915,3369.9704178934,-0.0253804805424274,-66.300295821066,28.2137006546427
20,10000,200000,7.95774715459477e-11,100000,10000,0.508714208717384,106829.983830651,1.06829983835992,0.508714208717384,19.9949439240108,3409.10624505681,-0.0252803799459045,-65.908937549432,28.0020445282194
20,10000,200000,7.95774715459477e-11,100000,10000,0.539457818247563,113286.141831988,1.13286141837653,0.539457818247563,19.9950077576354,3543.6139596924,-0.0249612118228448,-64.563860403076,27.2781270071567
20,10000,200000,7.95774715459477e-11,100000,10000,0.572059385567691,120132.470969215,1.20132470975222,0.572059385567691,19.9950656649072,3680.4978629192,-0.0246716754640275,-63.195021370808,26.5473476773501
20,10000,200000,7.95774715459477e-11,100000,10000,0.606631194407686,127392.550825614,1.27392550831984,0.606631194407686,19.9951182369229,3819.57127086257,-0.0244088153852573,-61.8042872913743,25.8111231257336
20,10000,200000,7.95774715459477e-11,100000,10000,0.643292314246894,135091.385991848,1.35091385998602,0.643292314246894,19.9951660030488,3960.63232088123,-0.0241699847560817,-60.3936767911877,25.070917131901
20,10000,200000,7.95774715459477e-11,100000,10000,0.682169010403731,143255.492184784,1.43255492191946,0.682169010403732,19.9952094375415,4103.47409479887,-0.0239528122924959,-58.9652590520113,24.3282283912336
20,10000,200000,7.95774715459477e-11,100000,10000,0.723395178908673,151912.987570821,1.51912987578417,0.723395178908673,19.9952489654494,4247.85584143404,-0.0237551727530949,-57.5214415856596,23.5845775473683
20,10000,200000,7.95774715459477e-11,100000,10000,0.76711280765833,161093.689608249,1.61093689616304,0.76711280765833,19.9952849678714,4393.56609437409,-0.0235751606429346,-56.0643390562591,22.8414937854388
20,10000,200000,7.95774715459477e-11,100000,10000,0.813472465438891,170829.217742167,1.70829217750708,0.813472465438891,19.9953177866452,4540.33439194282,-0.0234110667740239,-54.5966560805718,22.100501253332
20,10000,200000,7.95774715459477e-11,100000,10000,0.862633820503182,181153.102305668,1.81153102314726,0.862633820503181,19.9953477285261,4687.92536671908,-0.0232613573694351,-53.1207463328092,21.363105584448
20,10000,200000,7.95774715459477e-11,100000,10000,0.914766190487385,192100.900002351,1.92100900011956,0.914766190487385,19.9953750689136,4836.06731287706,-0.0231246554321629,-51.6393268712294,20.6307807917623
20,10000,200000,7.95774715459477e-11,100000,10000,0.970049125561403,203710.316367895,2.0371031637808,0.970049125561403,19.9954000551736,4984.50846826488,-0.0229997241318003,-50.1549153173512,19.9049567895834
20,10000,200000,7.95774715459477e-11,100000,10000,1,210000,2.100000000105,1,19.9954121519308,5061.46681241078,-0.0229392403461048,-49.3853318758922,19.5318297203067
20,10000,200000,7.95774715459477e-11,100000,10000,1.02867302682129,216021.335632472,2.16021335643273,1.02867302682129,19.9954229096026,5132.98779901292,-0.0228854519871646,-48.6701220098708,19.1870077770353
20,10000,200000,7.95774715459477e-11,100000,10000,1.09083980205361,229076.358431259,2.29076358442713,1.09083980205361,19.9954438320701,5281.23980686585,-0.0227808396493678,-47.1876019313415,18.4782416872374
20,10000,200000,7.95774715459477e-11,100000,10000,1.15676356113018,242920.347837339,2.42920347849485,1.15676356113018,19.9954630023779,5428.9899134767,-0.022684988110484,-45.710100865233,17.779890870032
20,10000,200000,7.95774715459477e-11,100000,10000,1.22667135342832,257600.984219947,2.57600984232827,1.22667135342832,19.9954805823637,5575.9787851933,-0.0225970881817261,-44.240212148067,17.0931041358362
20,10000,200000,7.95774715459477e-11,100000,10000,1.30080394981626,273168.829461415,2.73168829475073,1.30080394981626,19.9954967177794,5721.96571805716,-0.0225164111029486,-42.7803428194284,16.4189402457797
20,10000,200000,7.95774715459477e-11,100000,10000,1.37941667189708,289677.501098388,2.89677501112871,1.37941667189708,19.9955115399679,5866.69875675242,-0.0224423001604279,-41.3330124324758,15.7583628907292
20,10000,200000,7.95774715459477e-11,100000,10000,1.4627802713671,307183.856987091,3.0718385700245,1.4627802713671,19.9955251673595,6009.94752751851,-0.0223741632024144,-39.9005247248149,15.1122371609315
20,10000,200000,7.95774715459477e-11,100000,10000,1.55118186251735,325748.191128644,3.25748191144932,1.55118186251735,19.9955377068089,6151.46448677728,-0.0223114659555179,-38.4853551322272,14.48132747042
20,10000,200000,7.95774715459477e-11,100000,10000,1.64492591108987,345434.441328872,3.45434441346144,1.64492591108987,19.9955492547891,6291.03873805776,-0.0222537260544797,-37.0896126194224,13.8662968672601
20,10000,200000,7.95774715459477e-11,100000,10000,1.74433528289437,366310.409407818,3.66310409426133,1.74433528289437,19.9955598984584,6428.46629043396,-0.0222005077079679,-35.7153370956604,13.2677076330665
20,10000,200000,7.95774715459477e-11,100000,10000,1.84975235579711,388447.994717392,3.88447994736815,1.84975235579711,19.9955697166137,6563.58370263799,-0.0221514169313508,-34.3641629736201,12.6860230534851
20,10000,200000,7.95774715459477e-11,100000,10000,1.96154019891149,411923.441771412,4.11923441792008,1.96154019891149,19.995578780543,6696.17427293383,-0.0221060972851284,-33.0382572706617,12.1216102256697
20,10000,200000,7.95774715459477e-11,100000,10000,2,420000,4.20000000021,2,19.9955816250241,6739.48209515288,-0.0220918748794219,-32.6051790484712,11.9386933303031
20,10000,200000,7.95774715459477e-11,100000,10000,2.0800838230519,436817.6028409,4.36817602862741,2.0800838230519,19.9955871547871,6826.11162202661,-0.0220642260642911,-31.7388837797339,11.5747437590148
20,10000,200000,7.95774715459477e-11,100000,10000,2.20579150675742,463216.216419059,4.6321621644222,2.20579150675742,19.995594897822,6953.24001577035,-0.022025510889776,-30.4675998422965,11.045610221125
20,10000,200000,7.95774715459477e-11,100000,10000,2.33909620245231,491210.202514985,4.91210202539545,2.33909620245231,19.9956020626683,7077.43150979363,-0.0219896866586211,-29.2256849020637,10.5343131815829
20,10000,200000,7.95774715459477e-11,100000,10000,2.48045702758638,520895.975793141,5.20895975819186,2.48045702758639,19.9956086974371,7198.58625647517,-0.0219565128145227,-28.0141374352483,10.0408787107978
20,10000,200000,7.95774715459477e-11,100000,10000,2.63036084589092,552375.777637092,5.52375777664711,2.63036084589092,19.9956148458192,7316.58228908432,-0.0219257709037812,-26.8341771091568,9.56526119927285
20,10000,200000,7.95774715459477e-11,100000,10000,2.78932394419601,585758.028281162,5.8575802831045,2.78932394419601,19.9956205475227,7431.37702180458,-0.0218972623862967,-25.6862297819542,9.10734937320781
20,10000,200000,7.95774715459477e-11,100000,10000,2.95789381058475,621157.700222797,6.21157700253855,2.95789381058475,19.9956258386651,7542.86149494996,-0.0218708066742934,-24.5713850505004,8.66697239469627
20,10000,200000,7.95774715459477e-11,100000,10000,3.13665102000814,658696.71420171,6.58696714234645,3.13665102000814,19.9956307521252,7651.02168807404,-0.0218462393742413,-23.4897831192596,8.24390594816315
20,10000,200000,7.95774715459477e-11,100000,10000,3.32621123385532,698504.359109618,6.98504359144543,3.32621123385532,19.9956353178579,7755.81736205931,-0.0218234107104109,-22.4418263794069,7.83787822851526
20,10000,200000,7.95774715459477e-11,100000,10000,3.5272273203656,740717.737276777,7.40717737313813,3.5272273203656,19.9956395631779,7857.23118607706,-0.0218021841105909,-21.4276881392294,7.44857576022012
20,10000,200000,7.95774715459477e-11,100000,10000,3.74039160318543,785482.236668941,7.85482236708215,3.74039160318543,19.9956435130126,7955.24117237691,-0.0217824349367746,-20.4475882762309,7.07564898978013
20,10000,200000,7.95774715459477e-11,100000,10000,3.96643824581455,832952.031621056,8.32952031662703,3.96643824581455,19.9956471901309,8049.85084992174,-0.021764049345343,-19.5014915007826,6.71871760651386
20,10000,200000,7.95774715459477e-11,100000,10000,4.20614578015361,883290.613832258,8.83290613876422,4.20614578015361,19.9956506153473,8141.10490302792,-0.0217469232632794,-18.5889509697208,6.37737555797841
20,10000,200000,7.95774715459477e-11,100000,10000,4.46033978786196,936671.355451011,9.36671355497844,4.46033978786196,19.9956538077065,8228.99750825104,-0.0217309614677497,-17.7100249174896,6.05119573662538
20,10000,200000,7.95774715459477e-11,100000,10000,4.72989574376043,993278.106189689,9.93278106239353,4.72989574376043,19.9956567846483,8313.57207613552,-0.0217160767585867,-16.8642792386448,5.73973432331175
20,10000,200000,7.95774715459477e-11,100000,10000,5,1050000,10.500000000525,5,19.9956594181721,8390.61214141605,-0.0217029091397336,-16.0938785858395,5.45810218768778
20,10000,200000,7.95774715459477e-11,100000,10000,5.01574203107223,1053305.82652517,10.5330582657783,5.01574203107223,19.9956595621573,8394.8855220472,-0.0217021892135882,-16.051144779528,5.44253478107235
20,10000,200000,7.95774715459477e-11,100000,10000,5.31886313888673,1116961.25916621,11.1696125922206,5.31886313888673,19.9956621548964,8472.9838484354,-0.0216892255181733,-15.270161515646,5.15913149913564
20,10000,200000,7.95774715459477e-11,100000,10000,5.64030305285862,1184463.64110031,11.8446364115953,5.64030305285862,19.9956645763277,8547.92555979345,-0.0216771183615094,-14.5207444020655,4.88905309259216
20,10000,200000,7.95774715459477e-11,100000,10000,5.98116885082043,1256045.45867229,12.5604545873509,5.98116885082043,19.9956668388216,8619.78032274661,-0.0216658058920771,-13.8021967725339,4.63182536749276
20,10000,200000,7.95774715459477e-11,100000,10000,6.34263451569209,1331953.24829534,13.3195324836194,6.34263451569209,19.9956689537546,8688.62497961902,-0.0216552312270579,-13.1137502038098,4.38697396456203
20,10000,200000,7.95774715459477e-11,100000,10000,6.72594497881973,1412448.44555214,14.1244844562277,6.72594497881973,19.9956709315982,8754.48594928519,-0.021645342009009,-12.4551405071481,4.15402669726815
20,10000,200000,7.95774715459477e-11,100000,10000,7.13242040766936,1497808.28561057,14.9780828568546,7.13242040766936,19.9956727819988,8817.50646939431,-0.0216360900061474,-11.8249353060569,3.93251560180323
20,10000,200000,7.95774715459477e-11,100000,10000,7.56346075264287,1588326.758055,15.8832675813442,7.56346075264287,19.9956745138499,8877.72427344841,-0.0216274307504349,-11.2227572655159,3.7219787177043
20,10000,200000,7.95774715459477e-11,100000,10000,8.02055056867603,1684315.61942197,16.8431561950618,8.02055056867603,19.9956761353578,8935.26072734931,-0.0216193232110129,-10.6473927265069,3.52196161848399
20,10000,200000,7.95774715459477e-11,100000,10000,8.50526412822478,1786105.4669272,17.8610546701651,8.50526412822478,19.9956776541004,8990.1451486429,-0.0216117294981188,-10.098548513571,3.33201871183604
20,10000,200000,7.95774715459477e-11,100000,10000,9.01927084324942,1894046.87708238,18.9404687717708,9.01927084324942,19.9956790770809,9042.51481533963,-0.0216046145953186,-9.57485184660372,3.15171432881797
20,10000,200000,7.95774715459477e-11,100000,10000,9.56434101487073,2008511.61312285,20.0851161322328,9.56434101487073,19.9956804107767,9092.44677080402,-0.0215979461166071,-9.07553229195981,2.98062362096448
20,10000,200000,7.95774715459477e-11,100000,10000,10,2100000,21.00000000105,10,19.9956813672866,9128.75661676766,-0.0215931635672462,-8.7124338323234,2.85664402619
20,10000,200000,7.95774715459477e-11,100000,10000,10.1423519305006,2129893.90540513,21.2989390551162,10.1423519305006,19.9956816611828,9140.02101953041,-0.021591694086176,-8.59978980469588,2.81833328361996
20,10000,200000,7.95774715459477e-11,100000,10000,10.7552943294462,2258611.80918371,22.5861180929664,10.7552943294462,19.9956828338522,9185.30947951517,-0.0215858307387506,-8.14690520484828,2.66444212294883
20,10000,200000,7.95774715459477e-11,100000,10000,11.4052792592565,2395108.64444386,23.9510864456362,11.4052792592565,19.9956839339325,9228.41356809604,-0.0215803303377271,-7.71586431903965,2.51856148313956
20,10000,200000,7.95774715459477e-11,100000,10000,12.0945453464241,2539854.52274907,25.3985452287606,12.0945453464241,19.9956849661979,9269.42174495208,-0.0215751690103261,-7.3057825504792,2.38031554930129
20,10000,200000,7.95774715459477e-11,100000,10000,12.8254665064857,2693347.966362,26.9334796649666,12.8254665064857,19.9956859350805,9308.40786211683,-0.0215703245973842,-6.9159213788317,2.24934154049291
20,10000,200000,7.95774715459477e-11,100000,10000,13.6005601200726,2856117.62521526,28.5611762535806,13.6005601200726,19.9956868446967,9345.45225716254,-0.0215657765164323,-6.54547742837456,2.12528980625186
20,10000,200000,7.95774715459477e-11,100000,10000,14.4224957030741,3028724.09764556,30.2872409779699,14.4224957030741,19.9956876988725,9380.64634035575,-0.0215615056372975,-6.19353659644252,2.00782383892393
20,10000,200000,7.95774715459477e-11,100000,10000,15.2941041007713,3211761.86116198,32.1176186132257,15.2941041007713,19.9956885011663,9414.07445257221,-0.0215574941683272,-5.85925547427787,1.8966202130523
20,10000,200000,7.95774715459477e-11,100000,10000,16.2183872376106,3405861.31989823,34.0586132006853,16.2183872376106,19.9956892548895,9445.81979530933,-0.0215537255525433,-5.5418020469067,1.79136846207828
20,10000,200000,7.95774715459477e-11,100000,10000,17.1985284561928,3611690.97580049,36.1169097598108,17.1985284561928,19.9956899631254,9475.92699584563,-0.0215501843729982,-5.24073004154367,1.6917709016432
20,10000,200000,7.95774715459477e-11,100000,10000,18.2379034810894,3829959.73102877,38.2995973122027,18.2379034810894,19.9956906287468,9504.48070825072,-0.0215468562658394,-4.95519291749282,1.59754240787203
20,10000,200000,7.95774715459477e-11,100000,10000,19.3400920452449,4061419.32950142,40.6141932970449,19.3400920452449,19.9956912544318,9531.58447163509,-0.0215437278411557,-4.68415528364909,1.5084101581635
20,10000,200000,7.95774715459477e-11,100000,10000,20,4200000,42.0000000021,20,19.9956915952193,9546.41847637184,-0.0215420239033293,-4.5358152362816,1.45963376939093
20,10000,200000,7.95774715459477e-11,100000,10000,20.5088902190089,4306866.94599188,43.0686694620722,20.508890219009,19.995691842678,9557.24807227943,-0.0215407866102169,-4.42751927720572,1.42411334121437
20,10000,200000,7.95774715459477e-11,100000,10000,21.7483234842606,4567147.93169473,45.6714793192309,21.7483234842606,19.9956923958162,9581.58869201022,-0.0215380209187543,-4.1841130798978,1.34440284226646
20,10000,200000,7.95774715459477e-11,100000,10000,23.0626605986532,4843158.72571718,48.4315872595934,23.0626605986532,19.9956929160228,9604.64404585222,-0.0215354198858719,-3.95355954147784,1.26904090888327
20,10000,200000,7.95774715459477e-11,100000,10000,24.4564282977307,5135849.94252344,51.3584994278024,24.4564282977307,19.9956934053304,9626.48524497662,-0.0215329733479663,-3.73514755023378,1.1978008019378
20,10000,200000,7.95774715459477e-11,100000,10000,25.9344268855507,5446229.64596564,54.4622964623795,25.9344268855507,19.9956938656386,9647.16464513033,-0.0215306718068575,-3.52835354869667,1.13046643592244
20,10000,200000,7.95774715459477e-11,100000,10000,27.5017467675107,5775366.82117725,57.7536682146602,27.5017467675107,19.9956942987235,9666.75478039439,-0.0215285063825732,-3.33245219605613,1.06683201217224
20,10000,200000,7.95774715459477e-11,100000,10000,29.1637859823185,6124395.05628689,61.2439505659311,29.1637859823185,19.9956947062461,9685.27676963984,-0.0215264687694372,-3.14723230360158,1.00670164812269
20,10000,200000,7.95774715459477e-11,100000,10000,30.926268793488,6494516.44663249,64.9451644695721,30.926268793488,19.9956950897608,9702.83789732547,-0.0215245511958884,-2.97162102674532,0.949889005298672
20,10000,200000,7.95774715459477e-11,100000,10000,32.7952654043937,6887005.73492268,68.8700573526703,32.7952654043937,19.9956954507226,9719.4164646946,-0.0215227463872125,-2.80583535305401,0.896216918349872
20,10000,200000,7.95774715459477e-11,100000,10000,34.7772128647828,7303214.70160439,73.0321470196955,34.7772128647828,19.9956957904937,9735.11628964182,-0.0215210475312944,-2.64883710358179,0.845517027105466
20,10000,200000,7.95774715459477e-11,100000,10000,36.8789372407512,7744576.82055775,77.4457682094497,36.8789372407512,19.9956961103506,9749.98819062502,-0.0215194482469627,-2.50011809374977,0.797629413315974
20,10000,200000,7.95774715459477e-11,100000,10000,39.1076771245382,8212612.19615303,82.1261219656366,39.1076771245382,19.9956964114891,9764.00898326472,-0.0215179425547163,-2.35991016735281,0.752402243478343
20,10000,200000,7.95774715459477e-11,100000,10000,41.4711085651117,8708932.79867346,87.0893279910891,41.4711085651117,19.9956966950301,9777.28445368734,-0.0215165248495452,-2.22715546312662,0.709691418899013
20,10000,200000,7.95774715459477e-11,100000,10000,43.9773715054059,9235248.01613523,92.35248016597,43.9773715054059,19.9956969620248,9789.85143911989,-0.0215151898759025,-2.10148560880109,0.669360233936814
20,10000,200000,7.95774715459477e-11,100000,10000,46.635097817267,9793370.54162607,97.9337054211574,46.635097817267,19.9956972134591,9801.71344740462,-0.0215139327045222,-1.98286552595378,0.631279043179774
20,10000,200000,7.95774715459477e-11,100000,10000,49.453441030661,10385222.6164388,103.852226169581,49.4534410306611,19.9956974502579,9812.91598932171,-0.021512748710677,-1.87084010678293,0.595324938145154
20,10000,200000,7.95774715459477e-11,100000,10000,50,10500000,105.00000000525,50,19.9956974930578,9814.94625162386,-0.0215125347108724,-1.85053748376136,0.588817150003848
20,10000,200000,7.95774715459477e-11,100000,10000,52.4421078595347,11012842.6505023,110.128426510529,52.4421078595347,19.9956976732891,9823.51418245369,-0.0215116335544607,-1.76485817546312,0.561381433948043
20,10000,200000,7.95774715459477e-11,100000,10000,55.6113916329092,11678392.2429109,116.783922434948,55.6113916329092,19.9956978833676,9833.53885059015,-0.0215105831619589,-1.66461149409846,0.529338166258327
20,10000,200000,7.95774715459477e-11,100000,10000,58.9722077463467,12384163.6267328,123.84163627352,58.9722077463467,19.9956980812584,9843.00582087602,-0.021509593708231,-1.56994179123976,0.499090598757192
20,10000,200000,7.95774715459477e-11,100000,10000,62.5361312558894,13132587.5637368,131.325875643934,62.5361312558894,19.9956982676798,9851.92913475877,-0.0215086616010751,-1.48070865241229,0.470539741210686
20,10000,200000,7.95774715459477e-11,100000,10000,66.3154367439481,13926241.7162291,139.262417169254,66.3154367439481,19.9956984433067,9860.36542759551,-0.0215077834663191,-1.39634572404491,0.443591878197182
20,10000,200000,7.95774715459477e-11,100000,10000,70.3231405944451,14767859.5248335,147.678595255719,70.3231405944451,19.9956986087733,9868.34015006613,-0.0215069561337167,-1.31659849933874,0.41815830845718
20,10000,200000,7.95774715459477e-11,100000,10000,74.57304582281,15660339.6227901,156.603396235731,74.57304582281,19.9956987646752,9875.87754534302,-0.0215061766242286,-1.24122454656979,0.394155094775805
20,10000,200000,7.95774715459477e-11,100000,10000,79.0797896152294,16606755.8191982,166.067558200285,79.0797896152294,19.9956989115724,9883.0006929192,-0.0215054421378014,-1.16999307080803,0.37150282425948
20,10000,200000,7.95774715459477e-11,100000,10000,83.8588937408818,17610367.6855852,176.103676864657,83.8588937408818,19.9956990499915,9889.71205928388,-0.0215047500422827,-1.10287940716116,0.350126378827937
20,10000,200000,7.95774715459477e-11,100000,10000,88.926818010783,18674631.7822644,186.746317831982,88.926818010783,19.9956991804274,9896.04222008208,-0.0215040978628167,-1.03957779917922,0.329954715709256
20,10000,200000,7.95774715459477e-11,100000,10000,94.3010169673599,19803213.5631456,198.032135641357,94.3010169673599,19.9956993033456,9902.02239403134,-0.0215034832721983,-0.979776059686556,0.310920657698531
20,10000,200000,7.95774715459477e-11,100000,10000,100,21000000,210.0000000105,100,19.9956994191837,9907.67136201225,-0.0215029040815651,-0.923286379877518,0.292960692919848
